Project_Name,condo_name,Price,Room_Type,Floor,Bedrooms,Bathrooms,Room_Size,Original_Link,district_name,latitude,longitude,district_clean,condo_id,total_problems,total_score,total_unresolved,unique_tickets,unique_unresolved,count_cleanliness,count_environment,count_flood,count_noise,count_other,count_road,count_safety,score_cleanliness,score_environment,score_flood,score_noise,score_other,score_road,score_safety,unresolved_cleanliness,unresolved_environment,unresolved_flood,unresolved_noise,unresolved_other,unresolved_road,unresolved_safety,dist_to_bts_m,nearest_bts,near_bts,norm_safety,risk_safety,norm_environment,risk_environment,norm_other,risk_other,norm_road,risk_road,norm_cleanliness,risk_cleanliness,norm_flood,risk_flood,norm_noise,risk_noise,risk_non_travel,risk_travel_raw,travel_factor,risk_travel_effective,raw_risk,risk_score_0_100,safety_score_0_100,price_per_sqm,price_score_0_100,quality_label,value_index,safety_pct_in_district,price_pct_in_district,value_index_pct_in_district,overall_pct_in_district,overall_score_0_100,Cluster_Label,livability
🔺 ขายคอนโด ลุมพินี พาร์ค เพชรเกษม 98 อาคาร C ชั้น 7 1 ห้องนอน ขนาด 26 ตรม ใกล้ เดอะมอลล์ บางแค,Lumpini Park Phetkasem 98,1420000.0,1 ห้องนอน,7,1 ห้องนอน,1 ห้องน้ำ,26.0,https://propertyhub.in.th/listings/%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94-%E0%B8%A5%E0%B8%B8%E0%B8%A1%E0%B8%9E%E0%B8%B4%E0%B8%99%E0%B8%B5-%E0%B8%9E%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%84-%E0%B9%80%E0%B8%9E%E0%B8%8A%E0%B8%A3%E0%B9%80%E0%B8%81%E0%B8%A9%E0%B8%A1-98-%E0%B8%AD%E0%B8%B2%E0%B8%84%E0%B8%B2%E0%B8%A3-c-%E0%B8%8A%E0%B8%B1%E0%B9%89%E0%B8%99-7-1-%E0%B8%AB%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%99%E0%B8%AD%E0%B8%99-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-26-%E0%B8%95%E0%B8%A3%E0%B8%A1-%E0%B9%83%E0%B8%81%E0%B8%A5%E0%B9%89-%E0%B9%80%E0%B8%94%E0%B8%AD%E0%B8%B0%E0%B8%A1%E0%B8%AD%E0%B8%A5%E0%B8%A5%E0%B9%8C-%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B9%81%E0%B8%84--baba09a8---5575692,เขตบางแค,13.7091128,100.3830915,บางแค,1153,2001,2638.4500000000003,329,1294,206,23.0,9.0,13.0,3.0,1827.0,83.0,43.0,66.5,29.4,54.0,13.2,2065.3,235.75,174.3,3.0,1.0,1.0,1.0,297.0,16.0,10.0,8423.06856638041,สถานีบางหว้า,False,0.06116642958748222,0.21408250355618777,0.20454545454545456,0.6136363636363636,0.10068889501240011,0.10068889501240011,0.07063829787234042,0.17659574468085107,0.0323943661971831,0.08098591549295775,0.10743801652892562,0.4297520661157025,0.08108108108108109,0.24324324324324326,1.682388987056855,0.17659574468085107,1.0,0.17659574468085107,1.858984731737706,4.3881978534606745,95.61180214653933,54615.38461538462,5.241048541743252,Good,90.37075360479608,90.36697247706422,30.045871559633024,90.59633027522935,92.88990825688074,95.35594694005455,Affordable Entry-Level,95.35594694005455
📌 ขายคอนโด เดอะ เพรสซิเดนท์ เพชรเกษม-บางแค อาคาร 1 ชั้น 12 1 ห้องนอน ขนาด 30 ตรม ใกล้ เดอะมอลล์ บางแค,The President Phetkasem - Bangkhae,2200000.0,1 ห้องนอน,12,1 ห้องนอน,1 ห้องน้ำ,30.0,https://propertyhub.in.th/listings/%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94-%E0%B9%80%E0%B8%94%E0%B8%AD%E0%B8%B0-%E0%B9%80%E0%B8%9E%E0%B8%A3%E0%B8%AA%E0%B8%8B%E0%B8%B4%E0%B9%80%E0%B8%94%E0%B8%99%E0%B8%97%E0%B9%8C-%E0%B9%80%E0%B8%9E%E0%B8%8A%E0%B8%A3%E0%B9%80%E0%B8%81%E0%B8%A9%E0%B8%A1-%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B9%81%E0%B8%84-%E0%B8%AD%E0%B8%B2%E0%B8%84%E0%B8%B2%E0%B8%A3-1-%E0%B8%8A%E0%B8%B1%E0%B9%89%E0%B8%99-12-1-%E0%B8%AB%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%99%E0%B8%AD%E0%B8%99-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-30-%E0%B8%95%E0%B8%A3%E0%B8%A1-%E0%B9%83%E0%B8%81%E0%B8%A5%E0%B9%89-%E0%B9%80%E0%B8%94%E0%B8%AD%E0%B8%B0%E0%B8%A1%E0%B8%AD%E0%B8%A5%E0%B8%A5%E0%B9%8C-%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B9%81%E0%B8%84---5625269,เขตบางแค,13.714452,100.406663,บางแค,1154,3179,4225.25,636,2082,390,37.0,11.0,17.0,3.0,2895.0,152.0,64.0,104.25,41.4,72.4,10.5,3304.5,434.25,257.95,7.0,5.0,1.0,1.0,572.0,33.0,17.0,5738.2927899510405,สถานีบางหว้า,False,0.09103840682788052,0.3186344238975818,0.25,0.75,0.15954808487186553,0.15954808487186553,0.12936170212765957,0.32340425531914896,0.05211267605633803,0.13028169014084506,0.14049586776859505,0.5619834710743802,0.08108108108108109,0.24324324324324326,2.163690913227916,0.32340425531914896,1.0,0.32340425531914896,2.487095168547065,8.92255166494588,91.07744833505411,73333.33333333333,7.117208958464907,Good,83.96023937658921,74.54128440366972,74.08256880733946,73.39449541284404,73.39449541284404,91.6190511469984,Affordable Entry-Level,91.6190511469984
📌 ขายคอนโด เดอะ มูฟ บางแค อาคาร 1 ชั้น 6 สตูดิโอ ขนาด 25 ตรม ใกล้ BTS บางหว้า,The Muve Bangkhae,2200000.0,สตูดิโอ,6,1 ห้องนอน,1 ห้องน้ำ,25.0,https://propertyhub.in.th/listings/%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94-%E0%B9%80%E0%B8%94%E0%B8%AD%E0%B8%B0-%E0%B8%A1%E0%B8%B9%E0%B8%9F-%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B9%81%E0%B8%84-%E0%B8%AD%E0%B8%B2%E0%B8%84%E0%B8%B2%E0%B8%A3-1-%E0%B8%8A%E0%B8%B1%E0%B9%89%E0%B8%99-6-%E0%B8%AA%E0%B8%95%E0%B8%B9%E0%B8%94%E0%B8%B4%E0%B9%82%E0%B8%AD-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-25-%E0%B8%95%E0%B8%A3%E0%B8%A1-%E0%B9%83%E0%B8%81%E0%B8%A5%E0%B9%89-bts-%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B8%AB%E0%B8%A7%E0%B9%89%E0%B8%B2--b876097f---5576736,เขตบางแค,13.713756903,100.419419097,บางแค,1155,6926,8152.500000000001,560,4168,328,57.0,6.0,78.0,10.0,6541.0,178.0,56.0,155.0,19.5,321.6,33.0,6895.3,500.25,227.85,7.0,1.0,3.0,2.0,497.0,35.0,15.0,4347.487223792819,สถานีบางหว้า,False,0.07965860597439545,0.27880512091038406,0.13636363636363635,0.40909090909090906,0.3604849820887297,0.3604849820887297,0.15148936170212765,0.37872340425531914,0.08028169014084507,0.2007042253521127,0.6446280991735537,2.5785123966942147,0.2702702702702703,0.8108108108108109,4.638408444947161,0.37872340425531914,1.0,0.37872340425531914,5.01713184920248,27.186985423446234,72.81301457655377,88000.0,8.587296298690642,Okay,64.22571827786312,20.642201834862387,87.38532110091744,9.862385321100918,11.238532110091743,78.39292131398044,Affordable Entry-Level,78.39292131398044
📌 ขายคอนโด ลุมพินี วิลล์ บางแค อาคาร 1 ชั้น 18 1 ห้องนอน ขนาด 30 ตรม ใกล้ ตลาดบางแค,Lumpini Ville Bangkae,1890000.0,1 ห้องนอน,18,1 ห้องนอน,1 ห้องน้ำ,30.0,https://propertyhub.in.th/listings/%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94-%E0%B8%A5%E0%B8%B8%E0%B8%A1%E0%B8%9E%E0%B8%B4%E0%B8%99%E0%B8%B5-%E0%B8%A7%E0%B8%B4%E0%B8%A5%E0%B8%A5%E0%B9%8C-%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B9%81%E0%B8%84-%E0%B8%AD%E0%B8%B2%E0%B8%84%E0%B8%B2%E0%B8%A3-1-%E0%B8%8A%E0%B8%B1%E0%B9%89%E0%B8%99-18-1-%E0%B8%AB%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%99%E0%B8%AD%E0%B8%99-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-30-%E0%B8%95%E0%B8%A3%E0%B8%A1-%E0%B9%83%E0%B8%81%E0%B8%A5%E0%B9%89-%E0%B8%95%E0%B8%A5%E0%B8%B2%E0%B8%94%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B9%81%E0%B8%84---5580176,เขตบางแค,13.710838162,100.420355878,บางแค,1156,7165,8405.8,556,4356,325,65.0,8.0,80.0,9.0,6771.0,178.0,54.0,174.5,25.5,331.6,30.0,7124.9,501.25,218.05,6.0,1.0,4.0,2.0,492.0,37.0,14.0,4321.032614322752,สถานีบางหว้า,False,0.07681365576102418,0.26884779516358465,0.18181818181818182,0.5454545454545454,0.3731606503168917,0.3731606503168917,0.15148936170212765,0.37872340425531914,0.09154929577464789,0.22887323943661972,0.6611570247933884,2.644628099173554,0.24324324324324326,0.7297297297297298,4.790694059274925,0.37872340425531914,1.0,0.37872340425531914,5.169417463530244,28.286341229837724,71.71365877016228,63000.0,6.081465605124048,Okay,65.63219316503823,10.091743119266056,58.02752293577982,14.908256880733944,8.486238532110093,78.37512145757638,Affordable Entry-Level,78.37512145757638
ขายคอนโด เดอะนิช ไอดี บางแค อาคาร B ชั้น 4 1 ห้องนอน ขนาด 28 ตรม ใกล้ เทสโก้ โลตัส บางแค,Niche id Phetkasem - Bang Khae,1590000.0,1 ห้องนอน,4.0,1 ห้องนอน,1 ห้องน้ำ,28.0,https://propertyhub.in.th/listings/%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94-%E0%B9%80%E0%B8%94%E0%B8%AD%E0%B8%B0%E0%B8%99%E0%B8%B4%E0%B8%8A-%E0%B9%84%E0%B8%AD%E0%B8%94%E0%B8%B5-%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B9%81%E0%B8%84-%E0%B8%AD%E0%B8%B2%E0%B8%84%E0%B8%B2%E0%B8%A3-b-%E0%B8%8A%E0%B8%B1%E0%B9%89%E0%B8%99-4-1-%E0%B8%AB%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%99%E0%B8%AD%E0%B8%99-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-28-%E0%B8%95%E0%B8%A3%E0%B8%A1-%E0%B9%83%E0%B8%81%E0%B8%A5%E0%B9%89-%E0%B9%80%E0%B8%97%E0%B8%AA%E0%B9%82%E0%B8%81%E0%B9%89-%E0%B9%82%E0%B8%A5%E0%B8%95%E0%B8%B1%E0%B8%AA-%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B9%81%E0%B8%84---5507667,เขตบางแค,13.704825849,100.42256018,บางแค,1157,6739,7836.650000000001,489,4065,285,64.0,8.0,78.0,7.0,6395.0,147.0,40.0,169.5,24.0,321.6,24.0,6716.0,412.5,169.05,4.0,0.0,3.0,2.0,438.0,28.0,14.0,4328.01263063508,สถานีบางหว้า,False,0.05689900426742532,0.19914651493598862,0.18181818181818182,0.5454545454545454,0.3524386883438964,0.3524386883438964,0.1251063829787234,0.31276595744680846,0.09014084507042254,0.22535211267605634,0.6446280991735537,2.5785123966942147,0.1891891891891892,0.5675675675675675,4.468471825672269,0.31276595744680846,1.0,0.31276595744680846,4.781237783119078,25.484056933536962,74.51594306646304,56785.71428571428,5.458587689866066,Okay,69.05735537659697,26.834862385321102,37.38532110091743,27.981651376146786,27.981651376146786,80.52358383956431,Affordable Entry-Level,80.52358383956431
ขายคอนโด ลุมพินี พาร์ค เพชรเกษม 98 อาคาร B ชั้น 12 1 ห้องนอน ขนาด 26 ตรม ใกล้ เดอะมอลล์ บางแค,Lumpini Park Phetkasem 98,1450000.0,1 ห้องนอน,12.0,1 ห้องนอน,1 ห้องน้ำ,26.0,https://propertyhub.in.th/listings/%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94-%E0%B8%A5%E0%B8%B8%E0%B8%A1%E0%B8%9E%E0%B8%B4%E0%B8%99%E0%B8%B5-%E0%B8%9E%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%84-%E0%B9%80%E0%B8%9E%E0%B8%8A%E0%B8%A3%E0%B9%80%E0%B8%81%E0%B8%A9%E0%B8%A1-98-%E0%B8%AD%E0%B8%B2%E0%B8%84%E0%B8%B2%E0%B8%A3-b-%E0%B8%8A%E0%B8%B1%E0%B9%89%E0%B8%99-12-1-%E0%B8%AB%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%99%E0%B8%AD%E0%B8%99-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-26-%E0%B8%95%E0%B8%A3%E0%B8%A1-%E0%B9%83%E0%B8%81%E0%B8%A5%E0%B9%89-%E0%B9%80%E0%B8%94%E0%B8%AD%E0%B8%B0%E0%B8%A1%E0%B8%AD%E0%B8%A5%E0%B8%A5%E0%B9%8C-%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B9%81%E0%B8%84---5227923,เขตบางแค,13.7091128,100.3830915,บางแค,1158,2001,2638.4500000000003,329,1294,206,23.0,9.0,13.0,3.0,1827.0,83.0,43.0,66.5,29.4,54.0,13.2,2065.3,235.75,174.3,3.0,1.0,1.0,1.0,297.0,16.0,10.0,8423.06856638041,สถานีบางหว้า,False,0.06116642958748222,0.21408250355618777,0.20454545454545456,0.6136363636363636,0.10068889501240011,0.10068889501240011,0.07063829787234042,0.17659574468085107,0.0323943661971831,0.08098591549295775,0.10743801652892562,0.4297520661157025,0.08108108108108109,0.24324324324324326,1.682388987056855,0.17659574468085107,1.0,0.17659574468085107,1.858984731737706,4.3881978534606745,95.61180214653933,55769.230769230766,5.35670226606171,Good,90.25509988047762,90.36697247706422,33.94495412844037,88.9908256880734,91.28440366972477,95.32125082275901,Affordable Entry-Level,95.32125082275901
ขายคอนโด ลุมพินี วิลล์ บางแค อาคาร 1 ชั้น 21 1 ห้องนอน ขนาด 31 ตรม ใกล้ ตลาดบางแค,Lumpini Ville Bangkae,1650000.0,1 ห้องนอน,21,1 ห้องนอน,1 ห้องน้ำ,31.0,https://propertyhub.in.th/listings/%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94-%E0%B8%A5%E0%B8%B8%E0%B8%A1%E0%B8%9E%E0%B8%B4%E0%B8%99%E0%B8%B5-%E0%B8%A7%E0%B8%B4%E0%B8%A5%E0%B8%A5%E0%B9%8C-%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B9%81%E0%B8%84-%E0%B8%AD%E0%B8%B2%E0%B8%84%E0%B8%B2%E0%B8%A3-1-%E0%B8%8A%E0%B8%B1%E0%B9%89%E0%B8%99-21-1-%E0%B8%AB%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%99%E0%B8%AD%E0%B8%99-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-31-%E0%B8%95%E0%B8%A3%E0%B8%A1-%E0%B9%83%E0%B8%81%E0%B8%A5%E0%B9%89-%E0%B8%95%E0%B8%A5%E0%B8%B2%E0%B8%94%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B9%81%E0%B8%84--ab9f0921---5317962,เขตบางแค,13.710838162,100.420355878,บางแค,1159,7165,8405.8,556,4356,325,65.0,8.0,80.0,9.0,6771.0,178.0,54.0,174.5,25.5,331.6,30.0,7124.9,501.25,218.05,6.0,1.0,4.0,2.0,492.0,37.0,14.0,4321.032614322752,สถานีบางหว้า,False,0.07681365576102418,0.26884779516358465,0.18181818181818182,0.5454545454545454,0.3731606503168917,0.3731606503168917,0.15148936170212765,0.37872340425531914,0.09154929577464789,0.22887323943661972,0.6611570247933884,2.644628099173554,0.24324324324324326,0.7297297297297298,4.790694059274925,0.37872340425531914,1.0,0.37872340425531914,5.169417463530244,28.286341229837724,71.71365877016228,53225.8064516129,5.10176663718769,Okay,66.61189213297459,10.091743119266056,24.08256880733945,19.26605504587156,16.972477064220186,78.66903114795728,Affordable Entry-Level,78.66903114795728
ขายคอนโด ลุมพินี พาร์ค เพชรเกษม 98 อาคาร B ชั้น 11 1 ห้องนอน ขนาด 23 ตรม ใกล้ เดอะมอลล์ บางแค,Lumpini Park Phetkasem 98,1250000.0,1 ห้องนอน,11.0,1 ห้องนอน,1 ห้องน้ำ,23.0,https://propertyhub.in.th/listings/%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94-%E0%B8%A5%E0%B8%B8%E0%B8%A1%E0%B8%9E%E0%B8%B4%E0%B8%99%E0%B8%B5-%E0%B8%9E%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%84-%E0%B9%80%E0%B8%9E%E0%B8%8A%E0%B8%A3%E0%B9%80%E0%B8%81%E0%B8%A9%E0%B8%A1-98-%E0%B8%AD%E0%B8%B2%E0%B8%84%E0%B8%B2%E0%B8%A3-b-%E0%B8%8A%E0%B8%B1%E0%B9%89%E0%B8%99-11-1-%E0%B8%AB%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%99%E0%B8%AD%E0%B8%99-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-23-%E0%B8%95%E0%B8%A3%E0%B8%A1-%E0%B9%83%E0%B8%81%E0%B8%A5%E0%B9%89-%E0%B9%80%E0%B8%94%E0%B8%AD%E0%B8%B0%E0%B8%A1%E0%B8%AD%E0%B8%A5%E0%B8%A5%E0%B9%8C-%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B9%81%E0%B8%84--a4730940---5227924,เขตบางแค,13.7091128,100.3830915,บางแค,1160,2001,2638.4500000000003,329,1294,206,23.0,9.0,13.0,3.0,1827.0,83.0,43.0,66.5,29.4,54.0,13.2,2065.3,235.75,174.3,3.0,1.0,1.0,1.0,297.0,16.0,10.0,8423.06856638041,สถานีบางหว้า,False,0.06116642958748222,0.21408250355618777,0.20454545454545456,0.6136363636363636,0.10068889501240011,0.10068889501240011,0.07063829787234042,0.17659574468085107,0.0323943661971831,0.08098591549295775,0.10743801652892562,0.4297520661157025,0.08108108108108109,0.24324324324324326,1.682388987056855,0.17659574468085107,1.0,0.17659574468085107,1.858984731737706,4.3881978534606745,95.61180214653933,54347.82608695652,5.214230286828828,Good,90.39757185971051,90.36697247706422,28.6697247706422,91.74311926605505,94.03669724770643,95.36399241652887,Affordable Entry-Level,95.36399241652887
ขายคอนโด เดอะ มูฟ บางแค อาคาร 1 ชั้น 8 1 ห้องนอน ขนาด 25 ตรม ใกล้ BTS บางหว้า,The Muve Bangkhae,1950000.0,1 ห้องนอน,8,1 ห้องนอน,1 ห้องน้ำ,25.0,https://propertyhub.in.th/listings/%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94-%E0%B9%80%E0%B8%94%E0%B8%AD%E0%B8%B0-%E0%B8%A1%E0%B8%B9%E0%B8%9F-%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B9%81%E0%B8%84-%E0%B8%AD%E0%B8%B2%E0%B8%84%E0%B8%B2%E0%B8%A3-1-%E0%B8%8A%E0%B8%B1%E0%B9%89%E0%B8%99-8-1-%E0%B8%AB%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%99%E0%B8%AD%E0%B8%99-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-25-%E0%B8%95%E0%B8%A3%E0%B8%A1-%E0%B9%83%E0%B8%81%E0%B8%A5%E0%B9%89-bts-%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B8%AB%E0%B8%A7%E0%B9%89%E0%B8%B2--ba6a09a7---5476295,เขตบางแค,13.713756903,100.419419097,บางแค,1161,6926,8152.500000000001,560,4168,328,57.0,6.0,78.0,10.0,6541.0,178.0,56.0,155.0,19.5,321.6,33.0,6895.3,500.25,227.85,7.0,1.0,3.0,2.0,497.0,35.0,15.0,4347.487223792819,สถานีบางหว้า,False,0.07965860597439545,0.27880512091038406,0.13636363636363635,0.40909090909090906,0.3604849820887297,0.3604849820887297,0.15148936170212765,0.37872340425531914,0.08028169014084507,0.2007042253521127,0.6446280991735537,2.5785123966942147,0.2702702702702703,0.8108108108108109,4.638408444947161,0.37872340425531914,1.0,0.37872340425531914,5.01713184920248,27.186985423446234,72.81301457655377,78000.0,7.584964021264005,Okay,65.22805055528977,20.642201834862387,77.98165137614679,12.844036697247708,17.889908256880734,78.69362099720843,Affordable Entry-Level,78.69362099720843
ให้ขายคอนโด เดอะ พาร์คแลนด์ เพชรเกษม อาคาร B ชั้น 6 1 ห้องนอน ขนาด 30.00 ตรม ใกล้ ห้างสรรพสินค้าเดอะมอลล์บางแค,The Parkland Phetkasem,2470000.0,1 ห้องนอน,6,1 ห้องนอน,1 ห้องน้ำ,30.0,https://propertyhub.in.th/listings/%E0%B9%83%E0%B8%AB%E0%B9%89%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94-%E0%B9%80%E0%B8%94%E0%B8%AD%E0%B8%B0-%E0%B8%9E%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%84%E0%B9%81%E0%B8%A5%E0%B8%99%E0%B8%94%E0%B9%8C-%E0%B9%80%E0%B8%9E%E0%B8%8A%E0%B8%A3%E0%B9%80%E0%B8%81%E0%B8%A9%E0%B8%A1-%E0%B8%AD%E0%B8%B2%E0%B8%84%E0%B8%B2%E0%B8%A3-b-%E0%B8%8A%E0%B8%B1%E0%B9%89%E0%B8%99-6-1-%E0%B8%AB%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%99%E0%B8%AD%E0%B8%99-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-30-00-%E0%B8%95%E0%B8%A3%E0%B8%A1-%E0%B9%83%E0%B8%81%E0%B8%A5%E0%B9%89-%E0%B8%AB%E0%B9%89%E0%B8%B2%E0%B8%87%E0%B8%AA%E0%B8%A3%E0%B8%A3%E0%B8%9E%E0%B8%AA%E0%B8%B4%E0%B8%99%E0%B8%84%E0%B9%89%E0%B8%B2%E0%B9%80%E0%B8%94%E0%B8%AD%E0%B8%B0%E0%B8%A1%E0%B8%AD%E0%B8%A5%E0%B8%A5%E0%B9%8C%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B9%81%E0%B8%84--aade09b9---4794177,เขตบางแค,13.71009,100.407504,บางแค,1162,3578,4779.9,712,2348,440,38.0,11.0,17.0,3.0,3261.0,168.0,80.0,105.5,41.4,72.4,10.5,3728.1,486.0,336.0,6.0,5.0,1.0,1.0,645.0,34.0,20.0,5731.199753031021,สถานีบางหว้า,False,0.11379800853485064,0.39829302987197723,0.25,0.75,0.17971893083494075,0.17971893083494075,0.14297872340425533,0.3574468085106383,0.05352112676056338,0.13380281690140844,0.14049586776859505,0.5619834710743802,0.08108108108108109,0.24324324324324326,2.2670414919259496,0.3574468085106383,1.0,0.3574468085106383,2.624488300436588,9.914398058105297,90.08560194189471,82333.33333333333,8.019308008148881,Good,82.06629393374583,59.174311926605505,82.56880733944955,65.13761467889908,64.22018348623854,90.65412895688162,Affordable Entry-Level,90.65412895688162
ขาย Lumpini Ville Bangkhae 33 ตรม 1 นอน 1 น้ำ ขนาด 33 ตรม,Lumpini Ville Bangkae,1850000.0,1 ห้องนอน,6.0,1 ห้องนอน,1 ห้องน้ำ,33.0,https://propertyhub.in.th/listings/%E0%B8%82%E0%B8%B2%E0%B8%A2-lumpini-ville-bangkhae-33-%E0%B8%95%E0%B8%A3%E0%B8%A1-1-%E0%B8%99%E0%B8%AD%E0%B8%99-1-%E0%B8%99%E0%B9%89%E0%B8%B3-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-33-%E0%B8%95%E0%B8%A3%E0%B8%A1---5317987,เขตบางแค,13.710838162,100.420355878,บางแค,1163,7165,8405.8,556,4356,325,65.0,8.0,80.0,9.0,6771.0,178.0,54.0,174.5,25.5,331.6,30.0,7124.9,501.25,218.05,6.0,1.0,4.0,2.0,492.0,37.0,14.0,4321.032614322752,สถานีบางหว้า,False,0.07681365576102418,0.26884779516358465,0.18181818181818182,0.5454545454545454,0.3731606503168917,0.3731606503168917,0.15148936170212765,0.37872340425531914,0.09154929577464789,0.22887323943661972,0.6611570247933884,2.644628099173554,0.24324324324324326,0.7297297297297298,4.790694059274925,0.37872340425531914,1.0,0.37872340425531914,5.169417463530244,28.286341229837724,71.71365877016228,56060.606060606064,5.385907752000716,Okay,66.32775101816156,10.091743119266056,35.321100917431195,18.807339449541285,15.137614678899084,78.58378881351338,Affordable Entry-Level,78.58378881351338
